order_id,customer_id,product_id,order_date,quantity,amount
110976,14024,10044,2025-09-09,1,64990
110977,14449,10562,2025-06-11,1,6235
110978,14008,10021,2025-01-22,1,7999
110979,14336,10088,2025-06-09,2,1798
110980,14328,10489,2026-01-11,1,2918
110981,14157,10567,2025-12-21,2,55564
110982,14526,10621,2025-08-25,2,464
110983,14368,10044,2025-09-27,3,194970
110984,14311,10518,2025-10-04,1,2368
110985,14529,10184,2025-06-20,2,398
110986,14001,10472,2026-02-10,1,1685
110987,14450,10587,2025-03-23,3,1248
110988,14506,10293,2025-03-11,2,97286
110989,14338,10135,2025-04-10,2,1198
110990,14268,10377,2025-08-02,1,3060
110991,14193,10640,2025-02-26,1,40993
110992,14525,10230,2025-05-20,2,1218
110993,14354,10239,2026-02-07,1,783
110994,14093,10098,2025-11-22,1,299
110995,14410,10592,2026-01-14,3,8442
110996,14047,10295,2026-01-25,2,3134
110997,14065,10540,2025-06-22,1,32578
110998,14009,10545,2025-09-02,2,1700
110999,14282,10360,2025-11-05,2,104664
111000,14448,10099,2025-01-11,1,999
111001,14356,10083,2025-08-19,1,2999
111002,14396,10031,2026-02-27,1,8999
111003,14069,10225,2025-05-25,3,3786
111004,14025,10556,2025-08-30,3,119112
111005,14529,10268,2025-10-08,2,214
111006,14282,10180,2026-01-04,2,129980
111007,14432,10123,2026-01-17,3,2997
111008,14102,10662,2025-06-17,1,570
111009,14303,10378,2025-11-12,1,1821
111010,14110,10048,2025-05-01,3,5697
111011,14177,10476,2025-08-29,1,3149
111012,14282,10523,2025-07-01,1,743
111013,14105,10104,2025-02-19,2,1598
111014,14435,10635,2025-04-20,1,4459
111015,14516,10131,2025-04-15,2,298
111016,14344,10156,2025-08-11,1,499
111017,14071,10277,2025-07-18,1,557
111018,14369,10326,2025-05-31,2,15954
111019,14526,10468,2025-04-24,1,4461
111020,14529,10344,2025-07-21,1,571
111021,14056,10662,2025-09-19,1,570
111022,14039,10328,2026-01-25,1,36881
111023,14066,10210,2025-03-07,1,1082
111024,14199,10086,2025-10-04,1,599
111025,14266,10049,2025-06-13,3,2997
111026,14169,10562,2025-06-01,2,12470
111027,14110,10169,2025-01-24,3,105
111028,14511,10394,2025-09-01,2,790
111029,14539,10607,2026-02-02,2,772
111030,14352,10232,2025-05-27,1,30466
111031,14461,10411,2026-01-10,1,163
111032,14397,10536,2025-08-27,2,19662
111033,14536,10155,2025-07-22,3,4497
111034,14120,10569,2025-05-03,3,2934
111035,14110,10020,2026-01-01,3,2397
111036,14305,10659,2025-02-16,2,774
111037,14138,10448,2025-02-06,1,142
111038,14363,10591,2025-03-22,1,263
111039,14511,10032,2025-02-13,1,449
111040,14316,10091,2025-07-30,2,298
111041,14485,10288,2025-08-17,1,14995
111042,14455,10374,2025-05-24,1,28828
111043,14265,10356,2025-08-30,1,1112
111044,14046,10410,2025-02-23,2,92114
111045,14247,10606,2025-08-16,1,193
111046,14119,10175,2025-11-08,1,199
111047,14386,10376,2025-11-05,2,2252
111048,14192,10284,2025-11-09,2,1240
111049,14347,10296,2025-06-04,1,63217
111050,14151,10257,2025-06-29,2,1492
111051,14132,10189,2026-01-11,1,45
111052,14189,10467,2025-03-27,1,49834
111053,14220,10168,2025-07-16,1,399
111054,14408,10093,2025-12-25,2,198
111055,14266,10323,2025-11-30,1,38804
111056,14460,10191,2025-02-11,1,199
111057,14534,10136,2025-04-05,1,499
111058,14216,10398,2025-03-19,1,12194
111059,14458,10390,2025-03-20,1,1188
111060,14106,10113,2026-02-15,1,120
111061,14314,10550,2025-08-05,1,12967
111062,14334,10315,2025-08-27,1,16433
111063,14068,10337,2025-10-30,1,26468
111064,14070,10522,2025-03-14,1,360
111065,14151,10278,2025-04-09,1,3643
111066,14353,10521,2025-03-06,5,320275
111067,14062,10400,2025-12-06,1,75763
111068,14245,10634,2025-12-20,1,116
111069,14414,10635,2026-01-20,2,8918
111070,14280,10318,2025-09-04,1,5003
111071,14404,10303,2025-03-02,3,2319
111072,14361,10148,2025-05-29,1,99
111073,14231,10055,2025-10-19,2,1798
111074,14537,10179,2025-01-11,2,47998
111075,14259,10220,2025-06-03,1,931
111076,14475,10315,2025-05-30,1,16433
111077,14366,10271,2025-09-27,2,2290
111078,14256,10056,2025-04-13,2,698
111079,14246,10407,2025-08-20,1,1275
111080,14009,10405,2025-10-18,2,88248
111081,14492,10618,2025-11-29,1,5003
111082,14415,10520,2026-01-29,2,1862
111083,14044,10690,2025-07-17,1,326
111084,14012,10056,2025-12-20,1,349
111085,14400,10364,2026-02-15,1,283
111086,14004,10601,2025-12-30,1,4644
111087,14442,10242,2026-02-18,1,1951
111088,14538,10353,2025-01-05,1,411
111089,14164,10364,2025-02-20,1,283
111090,14479,10656,2026-02-04,1,19323
111091,14351,10534,2025-06-28,2,2368
111092,14091,10478,2025-02-06,1,9253
111093,14355,10078,2025-05-24,2,1598
111094,14233,10490,2025-08-12,1,4935
111095,14245,10666,2025-10-01,2,856
111096,14167,10620,2025-08-29,2,65818
111097,14004,10122,2025-05-15,2,1798
111098,14369,10464,2025-09-18,3,7770
111099,14209,10372,2026-02-10,2,1168
111100,14230,10438,2026-02-20,4,47272
111101,14207,10631,2025-04-04,2,6310
111102,14070,10691,2025-02-19,1,1246
111103,14050,10195,2025-12-18,1,99
111104,14444,10013,2026-01-26,1,89
111105,14451,10265,2026-01-18,4,3112
111106,14312,10257,2025-10-15,1,746
111107,14139,10589,2025-04-05,1,460
111108,14473,10516,2025-07-12,3,12399
111109,14468,10002,2025-04-02,2,2998
111110,14252,10170,2025-08-25,4,1996
111111,14374,10240,2025-08-30,1,32578
111112,14087,10098,2025-01-17,2,598
111113,14389,10408,2025-11-05,1,21455
111114,14477,10052,2025-09-04,4,796
111115,14369,10539,2025-10-21,1,783
111116,14100,10534,2025-01-04,1,1184
111117,14036,10183,2026-01-23,1,499
111118,14539,10503,2026-01-17,1,918
111119,14023,10124,2025-05-03,1,799
111120,14131,10630,2025-12-09,1,13093
111121,14320,10293,2025-04-20,1,48643
111122,14024,10160,2025-05-01,1,57990
111123,14123,10409,2026-02-11,2,2310
111124,14484,10343,2025-04-25,1,1576
111125,14055,10318,2026-01-01,1,5003
111126,14056,10329,2025-09-10,2,772
111127,14190,10101,2025-07-23,2,49998
111128,14488,10131,2026-02-18,1,149
111129,14435,10146,2026-01-25,4,9996
111130,14180,10459,2025-11-19,2,2854
111131,14366,10401,2025-01-04,1,11309
111132,14030,10599,2025-06-29,2,17620
111133,14445,10172,2025-08-26,2,178
111134,14125,10580,2026-02-10,1,12760
111135,14348,10547,2026-02-08,3,2427
111136,14047,10506,2025-12-07,4,91720
111137,14047,10470,2025-12-09,3,23958
111138,14011,10631,2025-05-28,2,6310
111139,14141,10106,2025-11-19,2,2998
111140,14205,10207,2025-12-15,1,57658
111141,14115,10101,2026-02-13,1,24999
111142,14464,10550,2026-02-20,1,12967
111143,14447,10352,2025-01-17,3,3651
111144,14168,10546,2025-10-14,3,1125
111145,14256,10485,2025-03-04,1,697
111146,14463,10228,2025-04-03,2,15942
111147,14255,10622,2025-10-03,1,3256
111148,14424,10416,2025-10-08,1,676
111149,14444,10086,2026-01-12,1,599
111150,14486,10482,2025-12-13,2,2028
111151,14071,10643,2025-02-16,2,3152
111152,14008,10302,2026-02-01,1,32587
111153,14209,10267,2025-07-20,2,55564
111154,14068,10493,2025-04-25,2,130992
111155,14010,10644,2025-12-26,1,571
111156,14352,10186,2025-05-31,3,4497
111157,14516,10612,2025-07-03,2,1312
111158,14207,10109,2025-01-10,2,598
111159,14490,10366,2025-01-26,1,2340
111160,14466,10154,2025-02-09,1,89
111161,14221,10271,2025-05-24,1,1145
111162,14294,10429,2025-05-13,1,184
111163,14363,10236,2025-10-12,2,19662
111164,14229,10583,2025-02-03,2,1618
111165,14294,10076,2025-02-26,1,149
111166,14351,10125,2025-01-16,1,14999
111167,14158,10009,2025-01-10,2,17998
111168,14136,10198,2025-12-04,1,2299
111169,14417,10044,2025-04-22,4,259960
111170,14476,10002,2025-09-02,1,1499
111171,14373,10249,2025-09-17,1,1021
111172,14171,10065,2026-01-01,2,1998
111173,14385,10022,2025-01-11,3,14997
111174,14017,10179,2025-12-21,2,47998
111175,14023,10239,2025-04-15,2,1566
111176,14001,10576,2025-11-30,1,1151
111177,14187,10386,2025-04-03,1,3638
111178,14435,10382,2025-04-17,3,2808
111179,14070,10179,2025-10-04,1,23999
111180,14368,10476,2025-11-15,2,6298
111181,14318,10695,2026-02-22,2,90144
111182,14208,10617,2025-11-22,1,7427
111183,14537,10253,2025-03-17,2,3952
111184,14514,10559,2025-08-15,2,43044
111185,14472,10522,2026-01-07,1,360
111186,14381,10602,2025-01-01,1,32587
111187,14344,10630,2025-07-24,2,26186
111188,14365,10402,2025-01-12,4,164344
111189,14131,10416,2025-02-09,1,676
111190,14243,10670,2025-07-16,1,64559
111191,14407,10107,2025-10-10,2,1598
111192,14308,10576,2025-03-10,3,3453
111193,14338,10067,2025-05-09,1,299
111194,14185,10125,2025-09-14,1,14999
111195,14168,10155,2025-12-27,1,1499
111196,14163,10230,2025-07-18,1,609
111197,14185,10101,2025-07-22,1,24999
111198,14147,10476,2025-11-18,2,6298
111199,14512,10547,2025-04-10,2,1618
111200,14126,10123,2025-05-03,2,1998
111201,14397,10047,2025-06-24,1,1199
111202,14109,10044,2025-06-27,2,129980
111203,14088,10607,2025-04-24,1,386
111204,14088,10341,2025-04-22,2,57008
111205,14225,10582,2025-11-26,3,2043
111206,14236,10161,2025-05-17,1,5999
111207,14188,10137,2025-07-04,1,1299
111208,14191,10276,2025-08-28,5,5755
111209,14342,10693,2025-07-31,2,3576
111210,14044,10474,2025-01-29,1,1185
111211,14031,10250,2025-08-21,1,12967
111212,14253,10624,2025-11-02,2,3456
111213,14402,10434,2025-08-17,1,42216
111214,14390,10464,2026-02-01,1,2590
111215,14098,10222,2025-05-09,2,720
111216,14047,10166,2025-10-09,1,499
111217,14189,10321,2025-04-18,2,464
111218,14153,10620,2025-09-30,1,32909
111219,14258,10235,2025-05-11,1,1684
111220,14526,10597,2025-12-30,1,360
111221,14129,10233,2025-02-26,1,27463
111222,14297,10258,2025-07-09,2,48748
111223,14399,10193,2025-06-12,2,80
111224,14451,10328,2025-07-13,3,110643
111225,14234,10258,2025-10-28,3,73122
111226,14263,10314,2026-01-21,1,3788
111227,14510,10551,2025-11-06,2,3520
111228,14156,10420,2025-10-10,1,58569
111229,14100,10198,2025-03-25,2,4598
111230,14230,10001,2025-12-19,1,32999
111231,14192,10284,2025-01-22,1,620
111232,14242,10500,2025-04-03,1,3590
111233,14466,10302,2025-06-29,1,32587
111234,14347,10401,2025-06-07,2,22618
111235,14513,10627,2026-01-16,3,582
111236,14021,10616,2025-09-04,1,635
111237,14331,10426,2026-02-13,2,4062
111238,14261,10168,2025-02-18,4,1596
111239,14290,10433,2025-03-30,1,1042
111240,14360,10154,2025-03-21,1,89
111241,14307,10350,2025-01-19,1,524
111242,14331,10674,2025-07-01,1,647
111243,14430,10547,2025-10-17,1,809
111244,14161,10570,2025-06-30,2,338
111245,14194,10302,2025-08-21,1,32587
111246,14220,10571,2025-04-18,1,1145
111247,14089,10263,2025-12-26,1,19817
111248,14011,10005,2025-07-02,1,3499
111249,14505,10206,2025-04-09,1,22930
111250,14406,10229,2025-07-11,4,3604
111251,14259,10431,2025-09-16,2,7636
111252,14122,10249,2026-01-07,3,3063
111253,14041,10681,2025-12-11,2,37928
111254,14485,10259,2025-08-05,1,21522
111255,14288,10550,2025-12-02,2,25934
111256,14105,10690,2025-09-06,1,326
111257,14075,10029,2025-10-27,1,3499
111258,14064,10414,2025-08-30,2,3440
111259,14357,10108,2025-06-18,1,999
111260,14443,10123,2026-01-28,2,1998
111261,14214,10017,2025-07-27,2,90
111262,14448,10187,2026-01-03,3,17997
111263,14329,10561,2025-04-11,1,195
111264,14166,10202,2026-02-14,1,65116
111265,14126,10266,2025-07-30,2,17180
111266,14247,10518,2025-12-28,1,2368
111267,14375,10662,2025-03-07,1,570
111268,14093,10528,2025-03-13,1,7971
111269,14364,10314,2025-08-12,1,3788
111270,14213,10484,2025-08-07,1,467
111271,14356,10173,2025-08-22,3,120
111272,14499,10273,2025-07-26,1,95
111273,14096,10263,2026-01-09,1,19817
111274,14425,10122,2025-05-16,3,2697
111275,14284,10283,2025-06-03,3,2427
111276,14395,10242,2025-12-13,1,1951
111277,14520,10600,2025-05-21,1,21477
111278,14058,10255,2026-01-29,2,5422
111279,14175,10362,2025-01-25,2,1986
111280,14078,10030,2025-05-24,1,1299
111281,14108,10576,2025-09-21,2,2302
111282,14205,10568,2025-10-07,1,107
111283,14077,10130,2025-03-20,3,447
111284,14451,10222,2025-08-01,2,720
111285,14537,10492,2025-01-17,2,48456
111286,14138,10524,2025-02-26,1,17901
111287,14195,10588,2025-10-19,1,14995
111288,14467,10692,2026-02-04,2,2552
111289,14199,10614,2025-02-22,2,7576
111290,14181,10179,2025-01-09,1,23999
111291,14362,10099,2025-08-06,1,999
111292,14532,10484,2025-08-19,2,934
111293,14441,10141,2025-12-23,2,1198
111294,14526,10555,2025-11-26,1,2711
111295,14047,10222,2026-02-06,1,360
111296,14005,10469,2025-07-19,1,2701
111297,14195,10017,2025-06-15,1,45
111298,14390,10506,2025-07-23,1,22930
111299,14309,10545,2025-07-01,1,850
111300,14063,10624,2025-03-05,1,1728
111301,14496,10120,2025-03-18,1,42990
111302,14525,10204,2025-06-06,1,1109
111303,14220,10587,2025-04-13,2,832
111304,14503,10227,2026-01-24,1,4209
111305,14011,10141,2025-11-26,1,599
111306,14464,10466,2025-05-05,2,10496
111307,14353,10588,2025-04-28,1,14995
111308,14442,10066,2025-07-09,3,2397
111309,14275,10526,2025-05-24,1,1782
111310,14044,10033,2025-06-06,1,199
111311,14463,10079,2025-08-10,2,2998
111312,14423,10031,2025-01-12,2,17998
111313,14240,10584,2025-04-30,1,620
111314,14356,10259,2025-01-18,2,43044
111315,14086,10214,2025-07-22,1,31846
111316,14280,10354,2025-04-27,1,3816
111317,14096,10415,2025-08-22,4,89904
111318,14158,10440,2026-02-09,3,8796
111319,14078,10141,2025-06-04,5,2995
111320,14427,10208,2025-10-26,1,265
111321,14391,10300,2025-04-27,1,21477
111322,14381,10195,2025-09-13,1,99
111323,14529,10465,2025-07-25,1,705
111324,14054,10274,2025-03-25,2,2722
111325,14295,10145,2025-05-27,2,798
111326,14170,10502,2025-07-26,1,65116
111327,14536,10639,2025-07-26,2,27216
111328,14362,10387,2025-05-07,1,2436
111329,14235,10464,2025-09-21,1,2590
111330,14370,10490,2025-07-12,2,9870
111331,14534,10563,2025-01-27,1,19817
111332,14276,10670,2026-01-15,1,64559
111333,14262,10318,2025-03-08,5,25015
111334,14207,10311,2025-07-17,4,30740
111335,14107,10147,2025-08-10,1,199
111336,14128,10553,2025-09-26,2,3952
111337,14335,10226,2025-10-21,3,5346
111338,14271,10642,2025-04-18,1,381
111339,14241,10425,2025-05-30,1,33084
111340,14390,10090,2025-01-23,1,499
111341,14382,10158,2025-03-30,1,399
111342,14432,10091,2025-05-16,1,149
111343,14149,10300,2025-12-12,2,42954
111344,14496,10636,2025-09-20,1,67
111345,14296,10235,2026-01-07,2,3368
111346,14278,10394,2025-10-15,2,790
111347,14358,10149,2025-08-21,1,399
111348,14125,10104,2025-12-09,2,1598
111349,14365,10507,2026-02-01,1,57658
111350,14179,10562,2025-12-29,2,12470
111351,14151,10331,2025-02-26,3,9465
111352,14113,10435,2025-11-07,2,1094
111353,14050,10669,2025-02-22,1,2702
111354,14244,10320,2025-08-26,2,65818
111355,14307,10205,2025-04-22,1,24576
111356,14036,10086,2025-11-08,1,599
111357,14150,10152,2025-06-05,2,398
111358,14025,10674,2025-10-15,1,647
111359,14257,10198,2025-10-10,3,6897
111360,14073,10418,2025-12-23,1,2717
111361,14132,10414,2025-10-14,2,3440
111362,14425,10466,2026-01-11,2,10496
111363,14407,10317,2025-04-25,1,7427
111364,14100,10427,2025-07-10,1,9310
111365,14202,10621,2025-02-15,3,696
111366,14074,10323,2026-01-20,3,116412
111367,14145,10635,2025-09-19,2,8918
111368,14360,10341,2025-11-22,2,57008
111369,14396,10120,2025-09-14,2,85980
111370,14187,10679,2025-04-03,2,27194
111371,14455,10036,2026-01-01,1,499
111372,14078,10096,2025-03-09,2,498
111373,14442,10641,2025-09-14,2,57008
111374,14236,10220,2025-08-08,1,931
111375,14449,10142,2025-08-19,1,699
111376,14269,10618,2026-02-12,2,10006
111377,14523,10362,2025-06-15,2,1986
111378,14498,10696,2025-04-17,1,18998
111379,14344,10456,2025-06-07,3,16839
111380,14020,10498,2025-03-01,3,1560
111381,14533,10325,2025-04-02,1,1525
111382,14437,10613,2025-06-13,4,3512
111383,14219,10392,2025-09-16,1,805
111384,14331,10089,2026-02-18,1,14999
111385,14481,10112,2025-02-07,3,297
111386,14515,10532,2025-04-13,1,30466
111387,14023,10478,2025-06-24,2,18506
111388,14288,10453,2025-05-08,1,52843
111389,14183,10631,2025-10-05,1,3155
111390,14175,10152,2025-12-29,2,398
111391,14393,10425,2026-01-17,3,99252
111392,14053,10233,2026-02-19,1,27463
111393,14463,10501,2025-11-30,3,2943
111394,14242,10500,2025-09-26,1,3590
111395,14084,10096,2025-01-17,2,498
111396,14267,10039,2025-07-03,2,3798
111397,14473,10648,2026-02-26,2,508
111398,14181,10110,2025-07-08,2,90
111399,14020,10674,2025-07-06,1,647
111400,14147,10043,2025-04-28,4,91996
111401,14508,10094,2025-12-21,1,999
111402,14112,10070,2025-07-28,1,1999
111403,14339,10127,2025-04-11,2,25998
111404,14132,10683,2026-01-22,1,438
111405,14110,10522,2026-01-01,1,360
111406,14446,10008,2025-07-21,1,1499
111407,14248,10266,2025-09-19,1,8590
111408,14008,10577,2025-10-30,2,1114
111409,14301,10539,2026-01-17,2,1566
111410,14518,10493,2025-04-30,2,130992
111411,14158,10051,2025-01-01,3,56997
111412,14191,10506,2025-04-04,2,45860
111413,14106,10604,2026-01-08,1,387
111414,14428,10218,2026-01-22,1,2368
111415,14341,10655,2026-02-05,3,105
111416,14089,10350,2025-09-24,2,1048
111417,14060,10621,2025-08-31,1,232
111418,14351,10437,2026-02-13,2,414
111419,14292,10115,2025-10-18,1,399
111420,14013,10478,2025-02-16,2,18506
111421,14352,10691,2025-10-21,1,1246
111422,14519,10084,2026-02-03,1,999
111423,14305,10262,2025-02-18,3,18705
111424,14004,10472,2025-04-18,1,1685
111425,14231,10262,2025-06-05,3,18705
111426,14305,10397,2025-04-29,4,5044
111427,14077,10349,2025-10-12,1,1208
111428,14249,10333,2025-06-27,1,1204
111429,14459,10316,2025-01-16,2,1270
111430,14530,10560,2025-05-25,2,682
111431,14322,10638,2025-12-08,3,141759
111432,14265,10624,2025-07-12,2,3456
111433,14350,10530,2025-08-26,1,609
111434,14007,10388,2025-12-06,1,65558
111435,14244,10547,2025-04-11,3,2427
111436,14471,10188,2025-01-26,2,398
111437,14148,10513,2025-02-08,2,69272
111438,14453,10368,2025-06-01,1,5695
111439,14054,10509,2025-10-02,1,2554
111440,14003,10111,2025-10-03,1,149
111441,14340,10374,2025-09-06,1,28828
111442,14004,10019,2025-10-06,1,3499
111443,14126,10352,2026-02-22,5,6085
111444,14050,10629,2025-01-17,2,772
111445,14317,10394,2025-01-30,1,395
111446,14039,10497,2026-02-17,2,244
111447,14014,10503,2025-07-16,4,3672
111448,14275,10562,2025-12-03,2,12470
111449,14112,10368,2025-09-29,3,17085
111450,14380,10193,2026-01-23,6,240
111451,14461,10246,2025-08-05,2,750
111452,14317,10693,2025-06-08,3,5364
111453,14126,10243,2025-10-09,1,86
111454,14490,10486,2025-04-06,1,6619
111455,14213,10088,2025-06-05,2,1798
111456,14203,10678,2025-10-18,2,1890
111457,14061,10305,2025-02-18,1,144
111458,14231,10238,2025-03-12,2,7446
111459,14023,10071,2025-04-06,1,399
111460,14487,10220,2025-12-04,2,1862
111461,14491,10194,2025-02-23,2,498
111462,14061,10507,2025-01-07,1,57658
111463,14281,10645,2025-05-09,2,2942
111464,14064,10517,2025-04-28,2,6462
111465,14271,10205,2025-04-29,1,24576
111466,14189,10457,2025-06-19,2,5430
111467,14285,10431,2025-11-07,4,15272
111468,14413,10327,2025-11-25,1,194
111469,14347,10178,2025-12-09,2,4998
111470,14293,10578,2025-03-25,1,3643
111471,14186,10297,2025-07-26,1,360
111472,14395,10557,2025-06-22,2,1492
111473,14039,10133,2025-08-27,2,50
111474,14272,10489,2025-12-18,1,2918
111475,14068,10220,2025-01-18,1,931
111476,14233,10137,2025-08-06,1,1299
111477,14195,10197,2025-06-28,1,2499
111478,14481,10400,2025-07-03,1,75763
111479,14176,10697,2025-07-15,3,7545
111480,14142,10167,2026-02-27,1,1499
111481,14365,10157,2026-02-17,1,1999
111482,14514,10637,2025-05-31,2,52936
111483,14159,10366,2025-10-31,1,2340
111484,14275,10610,2025-05-15,1,36078
